Tweet index	Tweet text	Label
138	Jimi Agbaje is a fine man...in respect to public service what notable landmark has he achieved?  Tested|Jimi... http://t.co/MCNlrZffAO	0
447	at least... I've got spine, cause I can feel the pain in my back. #thinkpositive|	1
3280	It's funny to think that there are literally books out there for whatever you want to do in life (be a... http://t.co/0lXFKhvSZM	0
1281	My stomach is a Wonderland for gas inducing bacteria. #blessed 	1
3754	Headed to Huntsville, TX this afternoon. Try to contain your jealousy.|	1
2540	Thinking I should lock my phone away for the night: #ifyoudonthaveanythingnicetosaydontsayanythingatall	0
3104	Drinking an 925 IPA by @bdbrewingco @ Ground Control -- http://t.co/hEkaYsbQRI #photo	0
1767	Workaholics: if you're sick, don't let that stop you from bringing your germs into the office. We all appreciate your commitment. 	1
544	"@MorganKIRO7 Those ""waves"" are epic!  He he"	1
3452	@garyjoelclement @nationalpost Let the Western bastards bank accounts freeze in the dark!  #seewhatidid #readpeople	1
1402	The winner goes to this stocking! They bribed me. ;) http://t.co/JagIuUrxe7	0
98	@MaggieWinter21 your last retweet though 	1
846	@ManuclearBomb Players are penalized for not playing defense as you're aware. David Ortiz barely above average in '14 based on WAR.	0
295	http://t.co/TUqXSWNBuP In light of the #Murders of two NYPD Officers inspired by #IcantBreathe should... http://t.co/nMYE90O4in	0
1208	@Deggisfox that's totally obscure... 	1
2988	Writing an article on mood enhancing foods. Telling people what to eat to be happy 	1
330	I seriously loveeeee how much you care 	1
305	"Some ""new"" vinyl on the turntable tonight. Here's to you Joe. @TheClash #JoeStrummer #Sandinista http://t.co/2N3ZjJZYQo"	0
1706	make up hours sound fun. 	1
1604	"I deff missed my mom yelling up the stairs ""chanelle wake up!!!!!!"" #lmao  #stfu jks love u cuz you'll prob see this"	1
826	Can't get over this very British weather! Remember to check under you cars and wheels for any small animals, they like to hide under cars :cat_face::dog_face:	0
989	@madrabdgg MK1 Shadow Shift was so much fun.  @feltomgon	1
1565	Husband coming home early? #mongkok #kowloon #hongkong #dongiotravels  #50thfloor ... http://t.co/vvAWP30vua http://t.co/qdEScaifSk	1
511	I always look super cute when guys come to fix stuff in the condo 	1
2512	@quiksilverindia I guess the picture will answer it. |Still , Answer 7 - Above and Beyond.|#QuiksilverGoesSupersonic http://t.co/5BXf58modI	0
2281	I think Apple should make their iCloud service and options a little more confusing. Its really getting good now. 	1
1440	Let's set the record straight McCoist the player legend Fact !!! The man held us together when no one else would !!!! Won't ever b forgotten	0
1874	It's pretty amazing that in 'The Land of the Free', people are debating if we should feel safe around our police. 	1
2001	@ReedWilkerson I was tempted but I didn't want to one-up your tats with mine	0
2488	How do I make more money now in my business? Loral Langemeire's best seller The Millionaire Maker. Get your copy http://t.co/xzP6UjI8va	0
1536	@craigcalcaterra Let me put my bet in with whoever would take action on such a thing... I'd think Oliva & Howsam should be easy.	0
2388	@Watchthisface25 looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple! :flushed_face: 	1
368	@Bad_Cat_ Wow, that is just so funny... 	1
485	@mmsevents: #OneloveFestival Sat 20 Dec. Table bookings: R800 includes 1 bottle, 12 mixers... Uh-oh I smell so much  it's lovely!	1
503	So glad to be off work	0
1144	I wish it was January already...  Not because of school but because I'm having major withdrawals #Arrow  fair wtfwasthat	0
2172	So which beauty's can get me some followers then:speak-no-evil_monkey:	0
1088	I just saw another person wearing a heavy winter coat with a hood up  encouraging	0
3740	He has all the virtues I dislike and none of the vices I admire.|Winston Churchill	0
3161	oh, and lets not forget this @RBRNetwork1 @HotNostrilsrFun @Graves9 @OrionSLU @directRhythm http://t.co/9LQkpAHsNj	0
572	@KelseyDPeterson @Get_Merked22 I can sign you in as my guest....	0
3708	@_FallenAngel4 Ohhh I don't know about that! That sounds sooooo interesting! 	1
3157	#034i #100 #Glitter #Inside #Just #Lamp  #Of|Please RT: http://t.co/vqdSrYluKI http://t.co/FAJXkzU0FG	0
820	Probably just scarred the cleaning lady half to death because she didn't know I was home.	0
3626	Dear #USPS, if it has this address, it comes here. No matter the name. If there's a mistake, we'll fix it. #ThanksForTheAnnoyingNote 	1
3737	@nytimes oh so someone got in trouble for making fun of the people who behead innocent people...nice 	1
1383	So glad all that voting was put to good use! 	1
608	Christmas shopping on 2hrs sleep is going to be fun!!!!! 	1
561	I really need to shoot something soon.	0
554	Aaaaaaaaand we're back in the ER. Hooray for no sleep! 	1
2203	@BillfromBendigo I'll just wait here :) :) :)	0
2266	@RealGilbert I just did it. What's the prize?	0
1282	Here comes the universe. #TMLtalk #Leafs	0
678	#finalsweekgotmelike Ugh. Make it stop. #finals #finalsweek #EWU http://t.co/eYYoDV2aNV	0
309	"Song of the Day: ""Love Like Winter"" - A Fire Inside."	0
1372	I love waking up five minutes before I have to be at school... 	1
1197	http://t.co/6mNkIirqSL #TeenAnalCasting #VIRGIN VIRGIN ] cute teenage virgin playing in her hotel room in tight blue gstring underwear!	0
584	"The word ""#Trust"" coming out of the mouths of #Holder or #Obama is just rich with  and #hypocrisy. #IRS #racebaiters"	1
586	suddenly w-wada  http://t.co/lwdLPpuDSj	1
640	 :-|Gifted by the God|Improved with Skills| #KarmicThought #WiseWord	1
3249	@ABitOfBlossom @DVATW @LBC For having union representation for decades, teachers' pay still sucks and is shorted by dues. 	1
2064	A great day is one in which it's pouring rain and you walk out of your apartment without your car or apartment keys. 	1
2344	"Secret Santa for one of my er...""hotter""  work colleagues.. http://t.co/Ellk2A0pfh"	1
1355	Bridal#jewels#exciting range#hand made#high quality jewellery on the high street#bespoke#custom http://t.co/fzhWTNzaf4	0
3762	It's the most wonderful time of the fiscal year :(|	1
917	Rolls-Royce, as envisioned by the wonderful people at Mansory #rollsroyce #purple #customcar  http://t.co/gbK733wrZ3	1
785	Bhopal victims don't get justice aft 30yrs but don't find place in prime and a man traveling in business cls is prime time news.. 	1
3406	Having a night in with Misha (she still needs twitter), chinese and movies all night #unilife #nightin	0
497	Save Manage & Make Money - Join for $99 make $600 #Discounts #Vacations and more http://t.co/6mTjJ6i7Nf	0
2066	they don't sing live, but they sure are hella good looking #smh	0
2085	That was a great 3 hours of sleep 	1
3125	supaaa sweet when you have finals in the AM and ya can't sleep. 	1
1151	Kisses to you bc you lose wisdom today.....from your mouth  #clever lol I love you text me when you're able :face_with_stuck-out_tongue_and_winking_eye: http://t.co/2ml2lE76Gc	0
152	#what#matters#to#me#is#gym#holidays#work#the#hell#out http://t.co/HBofXwvQPe	0
754	Today is awesome! 	1
2417	@craftsBoy Marvellous!Sounds nothing like any jingle bells song i've ever heard!I can see you in mismatched socks,tights & cricket gear :-)	0
3198	@darrenrovell Is Jameis Winston getting paid for this photo or is #5 coincidence? 	1
1025	36 hours no food no drink going strong  #givemeabrew :person_with_folded_hands::loudly_crying_face::hot_beverage:	1
1398	Thank you, strange vet husband at the bar, for reminding me that I will be in debt until I die.   #studentloans	1
183	OH and now the District line has major signal failures and delays FANTASTIC!!! 	1
2971	Thank you @wizards_magic.  Requiring Facebook to participate in Twitch Chat is really a good way to push away interested players. 	0
2284	@meestah_sahmon: Never ending, pointless, no cunt wins, tit for tat. Zero accountability and hunners of finger pointing. 	0
1504	If his Twitter account is any sign, then this book looks to be a must read  id rather read twilight http://t.co/HZDJZcEaOD	1
2603	FNC is likely either repeating the same stuff over & over, @jerryjizzum753 @TheLexZane @Gumlegs @1_Free_Man @Life_DLL @ABPT_Rocket @Anan_VII	0
2060	@Eskom_SA street lights on during the day in Clayville, Olifantsfontein. This should not be happening with #loadshedding problems. -on	0
2502	I was watching birds fly during this photo. http://t.co/Mo7wd4RXav	0
3139	> Knowledge itself doesn't mean a person is qualified to represent a religion if * his/her humanity (& sanity) is absent.	0
3348	It's funny because your a fake ass bitch :) #yourAtruefriendtoher 	1
589	@Rickmayhem @dearmothica accordng 2 lawyrs, evidence supported both sides, could hav supportd many differnt scenarios, warranting indictment	0
3439	@bigcatmpls not hating. me and @Palmster27 were just awesome.	0
3704	I love when half the group is really committed and the other half just doesn't give a crap! #perfection 	1
100	i just loveee bein short and having my sweatpants go all the way under my feet its so fun... :pile_of_poo:	1
289	me at restaurants: Is there wi-fi?|me at beach: Is there wi-fi?|me at family parties: Is there wi-fi?|me in hell: Is there wi-fi? #wifi	0
836	I #may or may  be #watching #Rockos #Modern #Life... #ForeverA90sKid #ImNotTheWallabyIusedToBe	0
2648	I need my own pillow to fall asleep mymalsh	0
227	Off to a slow start this morning . :weary_face:	0
2532	 alot-still not sussed out how yo keep in touch with peop!e via twitterTwitterversary	0
2135	@EnduroFergus No! I rarely drink at all. Got a stomach bug :-(	0
1375	@snake_moore You're slipping back into hate figure territory	0
2689	#Michigan RT @EditorEdge: Rich Rodriguez not available for the photo op. He's at the Fiesta Bowl.	0
2667	"there is only 1 race, HUMAN so i dont look at things by the myth of ""races"" @jtarleta53 @RBRNetwork1"	0
1871	"@KbJ5: Things to complain about on Christmas day. I have a pimple in my ear"" @Delakotze #ThanksObama""  #LegitReasonToComplain"	1
666	I think #Stars are just the most gorgeous things in this world :sparkles:	0
2773	@Ron_Peterson to tell you the truth, that may have been the smartest thing you've ever tweeted.  #ireallythinkyouareafuckingidiot	1
3598	I'll watch #TakeMeOut like the rest of the country... Hope there's an adorable girl who is ditsy Hahahaha  #zzzz	1
2402	"The late Howie Carr wd be amused to see Granny Warren putting the wood to a ""bow-tied bum kisser"" "	1
1748	So kind of occ health to book my tb skin test on my day off uni. I am thrilled 	1
298	Perfect time to get really sick  :tired_face::face_with_medical_mask:	1
3805	"@Nylons @quick13 @jamieyuccas @chadhartman it was an In progress list of ""MN of the year"""	0
3778	@daddy_warpig @soulbrotherkab @Smirtington @quietuswolfe #GamerGate , now with weaponized Ninjas. we trained with Assasins Creed. 	1
1215	@hosienation I'm relaxed, and waiting for the facts to come out. But I've listened to Blaine hammer on players for doing similar before.	0
867	hmmm. I do wonder why Astec has one fewer employee? #lol 	1
2437	@PatWilsonInfo Huh? It's a graphical representation of what's happening. Nothing is out there to take a photo!	0
2612	What a great start to my morning  #smh	1
1200	@juskoniall funny joke there bae...	1
256	Pay Ghost Soldiers in Iraq & cut pay of US #Military.  #keepyourpromise @SenateDems @Senate_GOPs @thejointstaff http://t.co/353PkrO9yC	1
2035	I love when this happens  http://t.co/CkMiXBPGAR	1
2062	Next day makeup just looks so hawt :kiss_mark: 	1
2507	Glad to know my friends are supportive 	1
1448	If this is love i don't wanna be loved , You pollute the room with your filthy tongue  #getscared	0
663	Sitting in this hall is fun!!:unamused_face: 	1
3574	"ï""?#Depression and #Abuse are sadly a part of many people's testimonies My Monster of a secret: http://t.co/laGCC2eTH5 #DamonLeroi"	0
1292	#Comptroller: #CitiBike #Stations, #Bikes  #Being #Properly #Maintained: As CitiBike gears up to expand, the... http://t.co/BPAiKun5ft	0
3792	China calls US hypocritical on #humanrights but Chinese peace prize goes to Castro (& Putin in 11)? ; via @npr http://t.co/DQeoqtEUId	1
3823	Check out my new post! MyFairDaily: 10 Things I've Been Loving Lately http://t.co/wsFo2Dlu7h #lbloggers #holidays #myfairdaily #favorites	0
2019	What an awesome performance by the Choral students @VictoriaArts tonight! They're developing young stars of the future right here in #yeg!	0
2993	Spilled milk onto my boob. Oh the .	1
3309	@LaurenDye2 iv not even started:weary_face: think I'm just going to get the parents and babies something, the fam is multiplying too quickly :pensive_face:	0
420	@STLguy1 Oh that sounds like a great plan.  @6Strong8 @KingDSeals	1
3229	I am 100% sure that the cereal box I just decorated is an accurate representation of how well I know the book. 	1
1707	Alright y'all, back to binge watching Legend of Korra like a muthafukn gangster.	0
3582	Being average will only get you average results.	0
3021	@TheKaranPatel u might b d bigest fan of srk but i find u better actor than him sayng it just fr sayng but realy mean it#expression king	0
570	.@Moz @randfish Woot woot! Whiteboard Friday's are my favorite Friday activity!	0
2584	THE WORLD'S BIGGEST ONLINE JOB Click and Get Started Now! http://t.co/f6PJOZUIJr	0
14	Cold or warmth both suffuse one's cheeks with pink (colour/tone) ... Do you understand the underlying difference & its texture?	0
2942	@rcarrick: Gas below $1 per litre in Ottawa. Happy holidays. http://t.co/jJisVrSaGY ... Yes, crisis averted 	1
3764	I love when my mornings start off like this. 	1
4	3 episodes left I'm dying over here	0
3482	My husband thinks I'm crazy because I taped my tape dispenser. Hehe. I'm handy like that. .... http://t.co/rhKEpQ7pWs	1
2016	Small amount of lads with birds nests' for hair cuts  #ha #3allover	1
2143	Jesus. I am watching too much #TheNewsroom... Look at me getting all #SonyHack sermonising... 	1
3785	Marked as to-read: Becassine Pendant La Grande Guerre by Caumery https://t.co/4GCuVYuXox	0
825	@FAOnews @AMISoutlook And why are these amazingly small opportunities to sustain life going into feeding animals which we then kill? 	1
857	#politics is not my cup of tea says #sonakshi @sonakshisinha  of #lingaa fame . #sonakshi dad #shatru is our top #bjp leader	1
3449	I can't wait to see how many pairs of beats headphones show up at the gym after Christmas 	1
1305	dressing gown on, turkey and buffalo sauce sandwich in hand and big fat quiz of the year  #moving #ever #again	0
3768	Why does Mostella get as much or more playing time as Hubbs...idk might be wrong but I don't understand that	0
3405	Listening to Tron:Legacy album while cleaning, makes you feel like you can clean the world.	0
3083	@TMobileHelp Why does a iPhone purchased at full-price still need a mobile device unlock code to work internationally?  #uncarrier	0
2729	Not everyone will understand you. That's life.|#goodnight|#gatecrasher http://t.co/Xjqr57TEXS	0
3617	Second major nosebleed of the day has halted my training efforts. Nares, this means war.	0
237	@nacholeber @SageRosenfels18 zero place for that. when the karma train finds Raiola, I hope it has a full head of steam	0
17	Buffalo sports media is smarter than all of us. Where else can you get the quality insight offered by Harrington and Busgaglia. 	1
740	i.e. cutting gov't spending, as Harper has done w/ public sector jobs, injures the economy & multiplier effect of those jobs #cdnpoli 2/2	0
2058	Dark grass does  rustle. www.MonsterMMORPG. com #brakiest by #MonsterMMORPG #mt121 http://t.co/Zca7uXxhRH	0
106	Sony pulled a movie bc we're scared of a country that can't even keep its lights on at night? Even motel 6 can do better than that. #Zing	0
571	Life requires one to be strong at different times. I wear my red briefs over my pants. U just need a lil lust to see 'em. #TooMuch 	1
1060	And people start to drink ... Means fun 	1
308	i'm so funny 	1
1500	We buy into liberal individualism and see our individual fate as black people in no way linked to the collective fate-Bell Hooks #Ferguson	0
385	Who's eating everything on the table for Noche buena? :happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand:	0
490	 Putin praising Constitutional Court for defending against 'arbitrary action on the part of the government http://t.co/8WDrILv4CP	1
2595	@sirmlivesey :-) Go for it. 20th Century Fox copied me and did 21st Century Fox, after all ... , I hasten to add *very* unlitigiously!	1
2068	#late night #shopping #bullringbirmingham #sunglasses really? Lol :grinning_face_with_smiling_eyes: #sayyes she says xxx http://t.co/YsuyjqS8dr	0
2041	@Gomez_Nei im done with finals thursday that would be nice lol you leave friday at what time? :airplane:️	0
1909	@CjCarson17 only children at home status. Woohoo Isn't it fun...:unamused_face::pensive_face: 	1
3302	So glad i work mornings now 	1
3250	And here we gooooo.....LOL #calledit #bandwagon #Houseisafeeling #EDUCATE yourself kids https://t.co/HP0JtlpfYQ http://t.co/rGkVlsM9JN	0
1419	Looking forward to doing my 4 page essay tonight :face_savouring_delicious_food: seems like fun 	1
3670	Watching creepy shit before bed when alone = bad idea. Is there a spell to turn a French bulldog into a big ass bulldog? #bewareofdog 	1
2893	@davidvitty to watch re blues? Chelsea's of course 	1
99	2v4 S&D matches are just so fun... 	1
2260	check it out! http://t.co/AMtMNUl9YN 	0
2254	Drawing with my little girl... Still can't believe she can draw this good!!!! #drawing #daughter... http://t.co/v1IOa07YLB	0
205	@MagicalBlondess Psssst. You spelt 'thing'  wrong ||	0
2510	chicks be really pimping more then males these days #the#look #yallknowthatsnotcoolright?	0
799	@CommunityMike what's the law for parking on a residential street, on the opposite side of the road facing the wrong direction? #curiosity	0
84	GET AHT A TAHN!|The Made in PGH Gift Guide https://t.co/ziTWyuzN6a via @getfitpgh	0
3373	I hope we get an ice palace and an invisible car #SPECTRE 	1
1681	Will put corporate racism and sexism back where it belongs: Face-to-face  @RachelFeintzeig: Execs think twice http://t.co/6V5d24NgS5	1
334	@CraziestSex: Stay faithful or stay single	0
2964	Good morning all!||@LivingQWales @RightSurveyors @VTUK @JewelleryWeb @jbboats @shaunesden @cwconclub |http://t.co/nJ1iOYg5Ex	0
1539	@adambelz @lee_osp @Vruno is this your first visit to a comment section?	0
384	Sanjay Dutt asks for parole to meet his wife whereas other husbands want parole from their wives but there no body exist to grant it.|	1
755	"Oh, joy! 'Tis the season for ""Christmas came early"" leads.  #DoBetter"	1
2340	@GG_Studio:Congratulations GG for giving us amazing collections for 10 yrs.In fact i was planning to do the same for u from my prospictive:smiling_face_with_smiling_eyes:	0
2751	Imagine an imaginary menagerie manager managing an imaginary menagerie.	0
2320	"@theprojecttv When all the ""trauma"" these kids are suffering is over, the fact remains, You apologised for telling the truth.  #stuism"	1
3180	@ErrolNazareth @TheDangelo How can you even keep up with all this great music?!	0
1436	:flag_for_Faroe_Islands:🇱🇱🇴🇼 THIS:|#TSU website now worth $1.5 Million!||You get paid for posting!|http://t.co/OXybfwwWb6 http://t.co/3rW8P7GfW8	0
2138	People who lie to me really help with my trust issues  #twittereantaboutlife	1
1982	If loose lips sink ships, then loose tweets sink fleets. ? (@ NASNI Theatre in Coronado, CA) https://t.co/dvFfrwO74Q	1
2228	Still up at 4 , work at 11 is gonna be prime 	1
1925	So excited to spend the next 12 hours at school. 	1
1704	Oh god I just so happens that i love really LOVE slow internet #slowinternet 	1
573	@SqueezeMy_Lemon @RealSports @MapleLeafs @TORHABSFAN well played Matt. Well played.	0
2113	" ""@BarakRavid: BREAKING: PM Netanyahu slams EU countries: ""The Europeans are hypocrites that learned nothing from the holocaust"""""	1
3585	#newjob Urgent CONTRACT - Assurance Manager - Private Banking, Singapore - Not Specified, Singapore  Specifie... http://t.co/bASQ2zWos1	0
752	@knowonehome: It's really difficult not to bark back at my pms-ing daughter. When bae tweets about you <	0
789	Caribbean girls anthem Caribbean Girls by Stainless MOB now in stores online http://t.co/gSMHCTKPvV #IYON #Dancehall	0
1438	Thanks mum for farting ... Not once, but twice during dinner with the BF. #NiceOne 	1
3041	@TravisRodgers Christmas as an adult with broken family. Just awesome. Nothing like your stepsister with 9 kids.. 	1
1935	@ChuckCJohnson BREAKING: #realjournalist bullying major problem in nation's high schools. 	0
1373	I already can't wait for Julia to come back.	0
3669	 We cram 5 minutes before an exam and get a tag of qualified person.	1
2568	@xheeners I know ... 	1
3283	I have so much to do before tomorrow so I think maybe I'll take a nap?	0
3090	But of course #lucky13 #myloves #sundayfunday #lastsunday2014 http://t.co/XHjP5U11dK	0
1825	Photo: Invoices have been sent out... http://t.co/wZlnwsRjeL	0
1116	Imma kill all you SOBs! Jk #lol  #RedEye	1
1012	@mrcitythinks amazeballs. #superman 	1
404	Read at http://t.co/HbeAb2hklW the news '#Middle #East #updates #/ #Assad: #US-led #airstrikes  #serious #or #efficient'	0
2906	What a lovely morning, #Delhi government bans #Uber - looks like rape will stop in Delhi now  #aretheyserious	1
477	Loving life. 	1
1021	Count the scars on your soul	0
1727	I feel a nap in my near future. #NapTime	0
2675	I can see it in your eyes.. #Kingofpop #mjackson #michaeljackson #invicible #breakofdawn #king #is  #dead :purple_heart:... http://t.co/FCepZG7UUr	0
2850	Smh. Yesterday I was losing my voice. Today woke up with a mean ass cough and a headache :unamused_face:Christmas could be any better 	1
2800	@Imranj_ logic is an invention by the kuffar, everything makes perfect sense. () Like monkeys stoning she monkeys	1
2105	Ay after 2 hours nareceive ko rin yung message haha thanks globe 	1
1879	Tomorrow is the day I'm coming back to Florida for good .... :(  unless something changes in  the next 24hrs which I doubt   #ready	0
2709	Still can't believe my teammate is engaged! #Holymoly #RingBySpring #TurnUpppp @tdoom789	0
3122	Believe In Boegarts. RT @zvsanders: The Red Sox must really believe in Xander Boegarts as a SS if they're going with a GB theme.	0
3234	@JaneIsaacAuthor Oh, will keep fingers crossed for you. Sometimes the worse they are, quicker they go #HandyMedicalFact 	1
688	Extending trade and not telling the people about the extended trade. Best idea ever! 	1
2201	@cozmando He'd be a perfect fit... or Beachy/Medlen.	0
1216	@insidethehall @ryancorazza I keep seeing noon... Is it 1PM eastern or noon eastern? Need to plan my morning accordingly. Please advise.	0
3440	@Tchengg @ShareThis but she was white!.IOW guilty of racism by fact of skin color.#Ferguson taught me that. 	1
1149	@simon_orourke @RaLUFC To be fair he looks like he's lost a lot of weight since his amazingly successful halcyon Leeds' days! 	1
41	Omg @FloptimusCrime didn't tell @giantfootyguy he was in town :face_screaming_in_fear: #trueFriend 	1
542	One of my favourite things about going to fanshawe is walking to the Z building 	1
585	When you show your valid 16-25 railcard and shes charges you full price anyway. Great service from Tamworth  @LondonMidland	1
2569	Remember that one episode Santana wanted to be a dancer but then forgot about it altogether. Good times. Good times. #Glee 	1
1391	@YodelOnline where's me boots happy	0
793	@jaketapper CA$H tweetin bout #BlackLivesMatter & #ICantBreathe ||NEWSvid- http://t.co/2667mS1bHz ||Start at http://t.co/GViBiZ4ZsH beatsEBT	0
3684	Upgraded seats:grinning_face_with_smiling_eyes: kinda scared #sundayfunday #sundaydateday #mylove http://t.co/JuDvTug2x1	0
2026	"@UGpk yeah in the ""honour"" of the picture those lyrics sketched ... :flushed_face:"	0
983	It's beginning to look a lot like Christmas! #timetodecorate #tistheseason http://t.co/3Mh7cRrZN0	0
951	@RoryWhite12 @Nick_Stafford I can't remember the last time I saw a newish GTi and have only ever seen 1 Golf R. What has changed?	0
2525	I'm in the back chilling for now on , if I don't keep it contact with you or hit you up don't get mad I'm just on some other shit :pedestrian:	0
168	@SincerelyTumblr: One day I want to travel with my bestfriend :earth_globe_asia-australia::airplane:️ http://t.co/AXD3Ax5qC1 DONE DID TRAVELED DA WORLD!! @Bethanycsmithh :heavy_black_heart:️	0
2040	These girls can wake up people from the dead!  #worth #watching	0
2650	Wow I feel so bad that you had to actually do your job as a teacher.  #stopcomplaing	1
2291	@simoneady @FrankDenneman @NimbleTechie @DuncanYB @vinf_net @simoneady - Dutch+Northern theres combo  not speaking yr mind 	0
470	Sad I don't have a Christmas jumper, thanks @Missguided for your super fast delivery :thumbs_up_sign: 	1
3170	Where's the Good Governance that we are ordered to celebrate on Dec 25th ??? #goodgovernanceday #Christmas 	1
3108	Dallas (-7) over Washington; New Orleans (-7) over Tampa Bay; Green Bay over Detroit (+9); Carolina (+2.5) over Atlanta.	0
1962	"My grandma gulping her hot coco loudly and my mom goes: ""you gulping over there?"" My grandma: ""no I'm queefing""  #HAHA"	1
57	None of the big, disruptive innovations in our lives have come out of brainstorming. -Bruce Nussbaum http://t.co/ituc6zpusB	0
1332	http://t.co/1izmy5gP0j nope, you do NOT fit that definition @RBRNetwork1 @JoeHilgerman @1_Free_Man @Anan_VII @ABPT_Rocket	0
1714	@lauraaball_ Prepare to get mucked  #imissedu	1
3444	@TylerScruggs @Tatious We're going to Hotel Vegas. It's a 1968 themed party.	0
2018	 is just #one of the many services I offer to #people who ask #stupid questions.	0
1712	@MikeLoBurgio @BarackObama protecting the namesake of a #PalinSpawn   	1
892	@P333Games @AskPlayStation thnx all sorted now.. #kids #happy :smiling_face_with_smiling_eyes:.. Thanks again @P333Games for trying to help most of all thaku for replying	0
362	#BBC #News -- #Thailand #crown #prince's #wife #resigns #from #royalty. http://t.co/0a1SLM5K5k	0
234	@bgracely @Horn_Chris gotta be a joke about tootin a Horn somewhere	0
667	"@fuegalove: @princessTAYLER: Me and Cam Newton will be engaged by the end of this year just wait on it lmao"" BYYER FOOLISHA""<<good night"	0
246	": When some masseuses offer ""soothing"" massages the way reviewers offer stinging criticisms. #Masseuse=#Reviewer #Massage=#Criticism"	1
3141	"@Bobert8675 this made me think of you ""@TFLN: (330): I need vodka mixed w a bit of holy water right now"""	0
1723	Simple way to be #fashionable n contribute to #empower thousands of #women and #weavers. http://t.co/2kCyadmqWI #KhadiGaatha #GoGreen	0
247	@PdpNigeria#it shows you that APC is a free and fair party#run by intellectuals#and this is what we call democracy dictatorship#	0
1785	@14_CeRivera I never study lolz. I've been working on a presentation thats due tomorrow and I just now started:smiling_face_with_open_mouth_and_cold_sweat:	0
794	A SMILE is a smile is a smile is a smile is a SMILE IS A MILLION PEOPLE STARING AT YOUR PISSED PANTS MANIC LAUGHTER smile	0
3232	@Bmatcham94 What's with the ridiculous hashtagging? #massive #twat	0
684	@JOJEHARVEY @matthewtcouch oh aye, I'll give you that ; )	0
3121	7:52am (too damn early) in South Carolina.. What a shitty state to  be proud of	0
2460	How the fuck do u come out of a commercial injury break w a delay of game? #Redskins	0
2781	I feel so blessed to get ocular migraines. 	1
1315	Love ya Jerry, but what the heck was that?	0
3009	I'm the guy for you Brooke Davis. #OneTreeHill this story is sad,thrilling and confusing. But I love it!:smiling_face_with_heart-shaped_eyes:	0
1946	@_Liam_Walker_ but  in term time my son........ :smiling_face_with_open_mouth_and_tightly-closed_eyes::smiling_face_with_sunglasses:	0
2760	Everyone competing against each other for privatized goods is way better than working together as a whole to advance humanity. 	1
2809	can you imagine being in high school today with a delusional dad making a fool of himself on the internet @ThePanda19720	0
2179	"@LouisFarrakhan How do you propose to determine ""sides""? I have both black and white family members. #racewar  #LoveNotWar"	1
465	Is sleeping medication like Ambien any better for you? RT @TIME: This is what alcohol does to your sleep http://t.co/ueUn8oFiCk	0
2208	#Ukraine's #President to #meet #Russian, #French, #German #leaders, #rules #out #offensive. http://t.co/6NdWMkAliM via @reuters	0
3417	Migrains,, throwing up are always fun 	1
2445	The Interview has been cancelled, not because of north korea but because the immense comedy would blow our mortal minds 	1
637	"Wassup buddy....hows everything. ..will look for you ""@EduMkareThaDj: @IamNickRwigi boss kupotea nayo..Acha hizo #notcool bro """	0
351	"Japan's #Abe #gets #the #mandate #he #wanted #â€"" #but  the #recovery he wanted: Japan's Prime Minister Shinzo... http://t.co/Q9NTiflcO5"	0
1506	"Balak to Balaam: ""Come now, curse this people for me..for I know that he whom you bless is blessed, and he whom you curse is cursed."" "	1
1039	@doodlebug0 Why not? The House Committee has been very informative thus far!!!  |#UniteBlue	1
1603	StephenFry: @FundieFunnies Oooh - busted by superior understanding ...! Crestfallen and shamed.  http://t.co/s10ep0Qsvv	1
3174	@jodalatour @FoxNews GOP loves immigration. They don't like illegal border crossers, illegal Presidential action and ignoring Constitution.	0
1948	I may or may not be obsessed with the grinch :smirking_face:	0
514	@RandBall gotta hand it to them, really. :clapping_hands_sign::clapping_hands_sign::clapping_hands_sign:	0
1354	Nice weekend off but back at work tonight. Over the fucking moon 	1
1597	America released the Cuban spies to get Cuba to release the American spy who caught those Cuban spies. 	1
874	@DianeWilmot1 @deray I honestly haven't a clue. I'd hope there were some since the surveillance cams I've seen show barely anything	0
736	thanks for clearing everything up Koenig  #serialbrady	1
1268	also sick names 	1
118	Choose your words carefully hurting someone feelings is not the right way to go.	0
2009	@DarkNetNews @Bipartisanism But it's not a time capsule! It' current in time	0
3242	@fredwimpy Can U Help?||More conservatives needed on #TSU + get paid 4 posting stuff like this!||YOU CAN $ TOO! go to http://t.co/JUmMWi0AyT	0
2644	Most Hindus depend on the 'western' researchers,who explain to them what's written in Hindu scriptures!;-) @rupasubramanya #FacePalm 	1
