id	text	Label
5.2258745159727514e+17	Minha qualidade se torna meu maior defeito.. Vou explodir se noite der a real..sincera  chata eu.	ironico
8.699129011293143e+17	Economía: Editorial: Agenda pendiente 	nao-ironico
8.668518019911721e+17	RTUOLNoticias: S&P coloca rating do Brasil em observação para possível rebaixamento  EconomiaTimBetaBetaLab	nao-ironico
6.489954708497408e+17	amo ficar sem dinheiro amo essa vida de pobre amo muito nossa 	ironico
5.495587749363958e+17	": Proposta de reforma do Código Penal transforma caixa dois em crime  Uau! Isso acabará com caixa 2. """	ironico
6.525909415393198e+17	 nossa. Q daora! Tenho mais de 7 anos no Twitter e não sabia para que servia meu  	ironico
8.717172922997391e+17	A recessão ainda não acabou no Brasil, o fato ocorrido é que o Brasil já chegou ao fundo do poço, à economia vai muito mal Economia	nao-ironico
5.2662124387395584e+17	Ser indulgente provoca malos hábitos ironía.	ironico
7.210526205557105e+17	eu amo ir ao médico! 	ironico
7.164705749403607e+17	Mundo...  l4m l4l viverebene sesso amici libri cibo  mondo vita	ironico
6.931496249373778e+17	Claro né gente, pq Jensen e Misha se odeiam e Jensen ficou doente de raiva por causa de um tweet, claro... 	ironico
5.696013545215713e+17	A altitude de Rio Grande... fazendo efeito. 	ironico
5.304242798010327e+17	Realmente eu também era para o lado que dormia melhor, se o meu melhor amigo comesse uma suposta namorada minha 	ironico
8.37849167980544e+17	socialista odeia militares né ! Pq será?	ironico
6.602593327605637e+17	 sempre tão queridos 	ironico
6.802577424608625e+17	Falar com a namorada pelo telefone e ser ignorado o tempo todo, isso é muito normal 	ironico
5.326147532237087e+17	HIstoria te amooo!  Asqueando	ironico
7.450436890561249e+17	Vamo gasta agora galera!Aumento pra todo mundo!!!naoduvido	ironico
7.21856329191723e+17	 Não é mesmo?! _whatsapp  ironico series instagram brasil boatarde amo adoro olhaela ela teen…	ironico
6.673623468059075e+17	 esta vida é mesmo triste	ironico
5.886086755576791e+17	  o peloteo con 	ironico
5.879424139242455e+17	Melhor, só qdo a obra é no sábado ou no domingo.   RT : Acordar com obra é realmente maravilhoso	ironico
8.714311735532257e+17	Mais registos de venda de veículos nas Conservatórias da Região  economia madeira	nao-ironico
7.156076260679188e+17	É bom ter amigos assim que nos mandam  msg de boa viagem 	ironico
6.211186153377587e+17	Sou faixa preta em 	ironico
6.460477951793398e+17	Curto bue quando não me respondem 	ironico
8.017655282095923e+17	 Ei vamos ficar tranquilos o Temer vai vetar. O Juca já disse... kkk 	ironico
8.2026586897843e+17	Mas, Jujuba, todos estão achando o filme ruim. Você não pode ir contra e achá-lo legal! 	ironico
6.377697861272207e+17	Guarda Municipal de NH atende ocorrência no Viaduto Ayrton Senna agora. Tem guincho no local. Será que alguém estacionou errado ali? 	ironico
8.029114163867812e+17	Como te amor literatura ironía	ironico
8.679134298891756e+17	Economia.Nascidos de setembro a dezembro poderão sacar FGTS de conta inativa 	nao-ironico
8.702574193093386e+17	PIB cresce 1% no primeiro trimestre do ano economia PIB trimestre... 	nao-ironico
8.684008131101614e+17	Mais de 60% dos brasileiros não possuem reserva financeira, aponta pesquisa Economia 	nao-ironico
8.724526912257188e+17	Não vou tuitar, pois estou entre os 14 milhões d desempregados e uma mudança de governo agora irá emperrar d vez a economia	nao-ironico
5.279322864910541e+17	"Queres virar o branco?""  Ricardo, 2014 parte 2"""	ironico
5.696520947492823e+17	  piadas secas! Calma  faltou o   ahahahahahah 	ironico
8.682161817186468e+17	Aneel anuncia fim de taxa extra na conta de energia em junho  notícias Economia 	nao-ironico
6.026886227526042e+17	Achei meu sono. ironiostônico  	ironico
8.703804238509711e+17	Comissão de Economia debate nesta 6ªf, às 8h, seis projetos do PlanodeRecuperação.	nao-ironico
6.188874986561905e+17	Marido é igual a menstruação: Quando chega, incomoda. Quando atrasa, preocupa! 	ironico
7.185065202128609e+17	 Ahhh tá, agora sim, tudo faz sentido. Poxa não gosto de livro velho u_ú 	ironico
5.96587316401025e+17	Ate pq eu adoroooo ingles...  	ironico
7.9684155339853e+17	faltou eu colocar um , eu acho. As reticências não foram suficiente pelo visto.	ironico
6.314256147555492e+17	Bom dia! Nada como começar a quarta feira com reunião 	ironico
6.119449426346844e+17	 aiss  que pena me dan 	ironico
8.111522451988234e+17	Tens,  poix!  É só pensares no teu colega mais querido.  :)  	ironico
7.228279156631183e+17	Mudou meu dia essa informação :p  	ironico
8.694676693424292e+17	Novo relatório aponta que a meta de imigração do Partido Conservador pode ser uma ameaça à economia britânica: 	nao-ironico
8.728765734683648e+17	Economia.Sai o primeiro lote de restituição do IR: especialistas orientam como investir 	nao-ironico
6.298185967855534e+17	Eu tinha esquecido como é booom ter aula até 22:30 numa sexta feira. 	ironico
5.773567094228828e+17	"um louco que tentar fazer outras pessoas felizes ""  !!!"""	ironico
5.684759548693709e+17	  vini sendo... vini, engraçado que ele tá sendo sarcástico falando de 	ironico
6.855513456219546e+17	O povo pira!!!  	ironico
7.472597924234527e+17	Vai Arábia Saudita!!!!  — assistindo Argentina vs Chile	ironico
7.796825993840804e+17	Todas as raparigas sonham ter um homem destes <3  	ironico
5.211940489553838e+17	    deu até medo agr 	ironico
6.115377547202028e+17	Com a  jogando mal assim, enfraquece o esquema brasileiro de pão e circo. Prevejo panelaços em breve politica  futebol	ironico
6.996326535160177e+17	Agora sim vamos poder andar tranquilos em Porto Alegre sem esses saleiros do mal nas mesas dos bares. Viva! Aliás, não sabia que a…	ironico
5.372934530683699e+17	Nooo, para nada  LeViolaHardFijo	ironico
6.33065469637972e+17	BateBolaRodada19 claro, que com todas as acusações encima CBF,FIFA sobre corrupção,etc, a CBF decidiria beneficiar somente um time! 	ironico
8.465402187234345e+17	Até Pq a Palestina/Judéia fica no Ocidente né!!?!?  	ironico
7.069454796370739e+17	Pois é, pois é |  humor novidade trailer | Fique ligado. 	ironico
6.026595226169262e+17	  kkkkk pessoas que não entendem.	ironico
6.489728519497974e+17	Pessoal com originalidade nos gostos kakaka 	ironico
5.941357163403018e+17	Orgulho dos meus amigos que trabalham no feriado. Sem vocês o país estaria parado.  feriado weekend	ironico
7.170454792935137e+17	após meu último tuite acho que temos que agir junto aos garços da câmara dos deputados. 	ironico
5.833701764916265e+17	  ironía de semana santa	ironico
8.495750081166418e+17	Caio Blat disse que não houve intimidação. Nenhuma. Mesmo pq um homem enfiar a mão na sua xereca é super normal. Entendi... 	ironico
6.082070769517527e+17	ahah claro que nao quer 	ironico
5.3417836960969114e+17	 Wanda feliz Ironía	ironico
5.895852786014577e+17	Tens jeito para a natação? - Ah claro...     	ironico
5.3507990085278515e+17	Realmente faco mesmo de preposito!!! 	ironico
8.717791141848269e+17	Claro Brasil passa a ser o nome oficial da América Móvil -  / empresas telecom economia negócios marca	nao-ironico
8.046878535864197e+17	que nada, o mercado se autoregula 	ironico
7.7402234484736e+17	Sempre Linda  	ironico
5.834492137464709e+17	Obrigado betoRicha por mais essa  	ironico
6.485537394317517e+17	E, se der mole, será eleita novamente. Ah cara, fala que essa carinha não merece um confirma? Kkkkkk  	ironico
7.90689847329624e+17	sera que ainda tem risco de rebaixamento... kkkkkkk	ironico
7.051228307704422e+17	Amo quando faltam 10min para acabar a aula e o professor começa a encher o quadro de anotações 	ironico
6.581368187439104e+17	Claroooo ,é mó legaaaal, VC NUNCAAAA ? EMABiggestFansJustinBieber	ironico
5.869269635389522e+17	Sábado de adelantar pega, yeiiii. ironía	ironico
8.13821072378368e+17	Quins comentaristes més imparcials  FCBVBC	ironico
5.841865422451835e+17	 humoracidoEm breve a venda no brasil Lançamento em 2050 Por Apenas R$922843143531133,99 Reais (fail)... 	ironico
8.323529333124178e+17	Tem pessoas tão idiotas no face que quando você posta algo com ironia você tem que colocar  para o povo... 	ironico
7.38351756120363e+17	Sai às 6h30 e chego 9h45! 3h15 pra chegar!  e  parabéns  exausta mauhumor SP chuva quinta mastigada	ironico
5.957281782551101e+17	E sinceramente eu não estava com vontade de ir... 	ironico
6.314834414444298e+17	Compreendo plenamente. Os gajos estao a tira-lhes a agua para apagar incendios!?Só neste pais e que acontece  	ironico
7.87220068518228e+17	Flamengo é o câncer brasileiro, se não tivesse flamengo o futebol brasileiro sera.muito melhor sqn  choraporco choragalo	ironico
5.5177593244144435e+17	o inglês foi uma coisa que sempre me assistiu... 	ironico
7.947031949831373e+17	Gente, e essa Noruega comunista no Globo Repórter. Sai daqui petralha, vai pra Noruega! 	ironico
7.442646796236595e+17	As luvas foram o item mais pedido em nossas lojas nesta semana... porqueserá?  frio vivitoninPeça a... 	ironico
6.439014880797614e+17	Engraçado, pai brinca com a gente, mas quando a gente brinca com eles, eles acham ruim... Juro que não entendo! 	ironico
8.62787121299501e+17	Calma...o PSDB só esta ha 20 anos no poder.  	ironico
8.73278041333674e+17	Saques do FGTS: Caixa deve atender 7,5 mi de trabalhadores no sábado  economia	nao-ironico
7.375981236194509e+17	E poi non dite che non sono figo!  socialcom16  sischerza cravatta  maiprendersisulserio	ironico
8.672816596574249e+17	Economia Jornal de Negócios - 2017-05-24 .twitter.com/f3LezG9A9Z	nao-ironico
5.5581701789136486e+17	tem que digitar  pro pessoal entender que é piada zzZZzzZ	ironico
8.691793785419203e+17	Mercado financeiro espera corte de 1 ponto percentual na Selic esta semana economia  via 	nao-ironico
6.068272892471419e+17	NiUnaMenos  NoAlAborto Tinelli me das asco!!! No podes ser mas caradura	ironico
5.782094832618988e+17	Pagar 49reais o quilo da comida e ela vir fria... Tem coisas que só a Vila Madalena te oferece. comidagourmet 	ironico
5.3945127369600614e+17	Aiiii filosofia tao boooom *-* 	ironico
5.3443592567025664e+17	A fala do PGR Janot, de que houve armação entre o advogado do Youssef e o PSDB praticamente colocada de lado. Pq será? 	ironico
6.349063459264348e+17	Fred homofóbico, agora que o pai morreu, e ele não têm um gato pra puxar pelo rabo, vai ter que viver com o tio gay.  Babilonia	ironico
5.369395747870597e+17	Ai amo o facto de esta gente fazer videos a falar em inglês em vez de apresentarem diretamente na aula 	ironico
7.663547981532692e+17	E a Praça é Vermelha por causa do PT ou por causa do comunismo? :-P  calma	ironico
6.141958965159936e+17	 el que nunca se ha ido de putas es Nacho hahahahahah 	ironico
7.210867451026637e+17	Nova conquista! Serei cliente! SQNLaisonLyssonNãoÉMeu  Serra de Pacoti-Ceará 	ironico
5.645243926472376e+17	"Ao ler que um PM (ao sofrer tentava de assalto) matou um jovem"" (=cheio de vida, imaturo), quase me sensibilizei e critiquei o PM! """	ironico
8.414050553958769e+17	Tai um cara a frente do seu tempo. Credo  Sqn	ironico
5.957838547928023e+17	 legal me deixa curiosa :) 	ironico
8.124647982649508e+17	proxima vez ele pergunta antes se ela gosta de elogios 	ironico
5.757723657763635e+17	Oi   Foi . Bjs	ironico
7.790993631591793e+17	"Queria motivos para sorrir, mas infelizmente só tenho motivos para rir de mim mesmo"". realidade"""	ironico
8.297267273834332e+17	Adoro pessoas q só conversam comigo por imagens, vídeos e áudios Até tento conversar mas minhas falas são abafadas por mais imagens.	ironico
6.820041374839644e+17	Então o Sergi Guardiola vem dizer que o tweet dele de 2013 afinal não foi escrito por ele?!A sério, Varatojo?!	ironico
6.873063253285888e+17	Selena com vídeos bem mais produzidos que os da demi não tem a metade de like que a demi tem com os dela 	ironico
5.95869225337643e+17	Uma coisa vos digo: viva o serviço nacional de saúde!! Tchintchin 	ironico
5.261186643960832e+17	Eu tenho excelentes amigos 	ironico
8.68072429356286e+17	Economia Congresso promulga lei que garante saque das contas inativas do FGTS » 	nao-ironico
7.568109407760876e+17	teve imensa piada rita, eu acordei bue feliz a rir-me e tudo xD saidecima	ironico
6.946873196479775e+17	O Ronan fazendo  na varanda, o que o Daniel disse q ele faria. Cadê os xingamentos, pq Inri tá jogando? 	ironico
5.647824339762012e+17	Verdade Arrascaeta, Joel,  Paulo André, Damião, Henrique, Willians, Mena, Fabiano e Riascos e tudo fraco .	ironico
6.169473094363668e+17	Se eu soubesse quando eu era de menor não seria preso, tinha arriscado assaltar um banco	ironico
7.528386580094976e+17	Diretoria incompetente, fora Rodrigo Caetano. Fora Banana. Reunião já. Impeachment já. Volta Velloso, Pat, Edmundo, Wallim   paz	ironico
8.728117054699807e+17	. libera hoje consulta ao primeiro lote de restituição do Imposto de Renda 2017  Economia 	nao-ironico
8.735119805057188e+17	Portaria aumenta em R$ 2,538 bilhões limites de ministérios  economia	nao-ironico
7.615710867524157e+17	Eu vivo para comer. Pois comer é melhor que viver. Comida não decepciona... Ao contrário de outros tipos de comida. eitapiula	ironico
7.362359158326436e+17	  Para as pessoas que nao entendem o humor	ironico
8.508736592584909e+17	pior regulamento desde o de 81. 25 mil em um fla x vasco. Parabéns aos coveiros do futebol carioca. verdade 	ironico
8.472344103656899e+17	Emilly e Marcos amor muito real 	ironico
5.203497274609582e+17	 Avalie o meu vídeo. Se gostar, dê um curtir e compartilhe.   dicas likes compartilhadas 	ironico
5.926723658945741e+17	EuQueriaEstar na escola  pleonasmo 	ironico
5.860026264053596e+17	Ruinzinho esse Renan Ribeiro, hein? Preferem o Denis? Risos SPFC AvanteMeuTricolor 	ironico
5.331120202381066e+17	- Ai você gosta da pessoa, e ela gosta de outra e a outra gosta de outra e assim vai... 	ironico
6.271201266058076e+17	Minha cara quando a pessoa não entende a !!! 	ironico
7.421696127463834e+17	E em falar em domingo, ótimo domingo o meu... foi o melhor dia dos namorados que já tive. 	ironico
5.2031397536465306e+17	 tá errado pq a Record é a nova lider do país! 	ironico
5.325454343385948e+17	irônia é VC conhecer mais do assunto do que aqueles que são pagos pra fazer o trabalho.... Uma coisa é uma coisa... 	ironico
5.561682114825503e+17	spettacolo italy teatro comicità fabriziosansone umorismo   Teatro Agricantus 	ironico
5.203399083646198e+17	 Avalie o meu vídeo. Se gostar, dê um curtir e compartilhe.   dicas likes compartilhadas 	ironico
8.56250350625579e+17	A Final sonhada pela FERJ! 	ironico
5.372407044820255e+17	Vai ser uma tarde fantástica a estudar para Direito 	ironico
5.301759956013752e+17	Na moral, amoooooo o Flamengo...  QueTiminho Galooooo ViradaLinda !!!!!!!!!! 󾮞󾮞󾮞󾮞󾮞󾮞󾮞󾮞	ironico
5.926928455737631e+17	Nada melhor que acordar super cedo, pegar um ônibus super lotado, e fazer uma viagem super longa sentado na escada do ônibus... 	ironico
7.324302093166223e+17	Humanos Controlados.Viñetas Humor Crítica Ironía 	ironico
8.666804011206943e+17	Economista Márcio Pochmann convida para o 22º CBE!  Economia CongressoBrasileirodeEconomia	nao-ironico
5.3298281248879e+17	Por um instante achei que tava na Estação Tatuapé, mas aí vi que estava no Tucuruvi! Que medo!!!!  zepovs medo	ironico
6.681736268820193e+17	Moi fan das previas de  ironía onosoderbi	ironico
8.277299486097531e+17	Quem é o Beckenbauer da Gávea? BomReserva	ironico
8.284340573399941e+17	Claro, pergunte aos fanboys/girls de uma certa artista que se apresentou hoje 	ironico
8.729187817183437e+17	UE mantém limite a capital estrangeiro em companhias aéreas  economia	nao-ironico
8.437609007545631e+17	Entretanto, no Brasil, confirma-se aquilo que eu já suspeitava. A carne é fraca.brasilcarnefraca	ironico
6.608459248062095e+17	Me amarro quando chego no trabalho e tem vários nada pra fazer!! 	ironico
6.626911799606723e+17	O Vasco nessa situação e nego preocupado com Eduardo Cunha. 	ironico
5.2399970229632205e+17	Gente eles tem assunto né? Mara 	ironico
7.220121624457216e+17	Ué, mas não é por um Brasil melhor?! Talvez só os políticos é quem devam mudar...  VergonhaDeSerPaulista	ironico
8.681347402384015e+17	Economia: Feirão da Casa Própria começa nesta sexta em 11 cidades 	nao-ironico
8.519449250296832e+17	Mas eu estou surpreso!  	ironico
7.402709454457446e+17	dsclp eu não escrever que é uma 	ironico
6.486361101727621e+17	 e hj o tempo está bom!  	ironico
6.827176006489661e+17	Não sou de me incomodar com cantadas na rua (até pq, risos). Mas a comunidade árabe de Bruxelas tá de parabéns. 	ironico
6.487961138945556e+17	Minchia se andava...!!! 	ironico
5.862359031710024e+17	Nada me deixa mais feliz do que a velocidade da internet do escritório 	ironico
5.6481524542921114e+17	O SportingCP nunca mais vai conseguir formar jogadores de topo sem os fundos. 	ironico
5.434974871900979e+17	Ironía nivel José Mourinho 	ironico
8.380138933352202e+17	Nivel de deboche e  aqui é HARD  	ironico
6.96196484820308e+17	Me encanta no poder dormir 	ironico
7.515435601183662e+17	Kkkk. Tem tantos meias habilidosos no time nem precisa ne?  	ironico
6.368866835653263e+17	Sobre o sorteio? Tudo menos o Arouca   pessimismo	ironico
5.199804800879862e+17	 Avalie o meu vídeo. Se gostar, dê um curtir e compartilhe.  dicas likes compartilhadas 	ironico
7.384297656742298e+17	ISSO TUDO É CULPA DA DILMA!  OsCoxinhasÑFalaNada CoxinhaVirouTrouxinha 	ironico
8.667482023342121e+17	Pode comemorar, Nação ! 	ironico
8.728712199174554e+17	"As incertezas no campo político agravam esse quadro de recuperação"". Economia"""	nao-ironico
8.69398071741997e+17	'Bloomberg': Brasil será capaz de fazer reformas, mesmo que Temer não fique economia  via 	nao-ironico
5.826434377758106e+17	 parei na parte do texto com  pra demonstrar ironia.	ironico
5.981620538749993e+17	 o criador do fnaf que nunca postou nada no tweeter tem mais seguidores que eu	ironico
7.363971407973294e+17	Sem as vítimas não teríamos violência, né? ironico  paz chegadeviolencia violencia 	ironico
5.864573569653228e+17	Alá a bixa opressora! Heterofobia  	ironico
5.5800855881057075e+17	Achei uma ótima sacada/piada colocarem 2 loiras, lindas, malhadas para decidirmos por 1.. Perfil quase igual!  BBB15 rindodesimesmo	ironico
6.77402237308674e+17	 só falta acharem os culpados da barragem de mariana...mas 15 meses eh meio pouco né pq não 1 ano e 3 meses?  culpadadilma	ironico
5.861731657574236e+17	 TÁ FALANDO ISSO PELO MOTIVO DE ELA SER MULHER, SEU MACHISTA OPRESSOR E AUXILIADOR DO ESTADO RIDICULO EM QUE VIVEMOS 	ironico
6.244063296213565e+17	Adoro meu vizinhos *--* 	ironico
6.584361691438612e+17	O moço tá certinho!  Mulheres são as grandes opressoras da humanidade!   	ironico
5.336821054991237e+17	   Já pode comemorar??? 	ironico
8.67872958500438e+17	Confiança do comércio brasileiro recua em maio depois de 5 meses de alta. Economia... 	nao-ironico
6.485948468952269e+17	Isso é lesbianismo. mulé com mulé 	ironico
8.544466676256276e+17	sendo que já faço diretas à uns dias amanhã vai ser fácil acordar 	ironico
7.789264429775053e+17	Ma speriamo... frasiitaliane frasi   quotes vsco vscocam 2k16 f4f l4l… 	ironico
6.974945576138056e+17	Para Dar Hostias Soberanistas !!!!  	ironico
6.978552473483264e+17	 olha eu já estou sentindo até pena de você 	ironico
7.870491179189125e+17	 subitamente mesmo. Renato não é treinador e qdo tem tempo vai p RJ jogar futevolei. 	ironico
5.3951272791258726e+17	 Tradução boa essa. 	ironico
8.667325360845332e+17	Balança: superávit comercial em maio soma US$ 4,854 bi  economia	nao-ironico
7.758344143119565e+17	Outro vagabundo desocupado...  	ironico
6.051427768592671e+17	Alô Dr. Gilvan,  não e preciso um diretor de futebol e nem um meia viu ....  Tá bom assim,  	ironico
8.010475141704786e+17	Inventaram o Escola Sem Partido, vão inventar agora o Médico Sem Ética, que é pra não correr o risco de atender traficante. 	ironico
7.37044049937453e+17	Adoro mas adoro msm de coração as pessoas que são tão inteligentes e socias que precisam de contar a merda da vida toda no Twitter 	ironico
5.928436979911311e+17	Nada melhor do que trabalhar no dia o trabalho ne? 	ironico
6.01262802100183e+17	Os tempos são outros e os erros são os mesmos!	ironico
8.677816163697828e+17	Notícia da tarde - Moody’s: Saída do défice excessivo é boa notícia para o rating de Portugal economia 	nao-ironico
7.616535412409876e+17	 vou te processar por você não responder meus tweets, nem me seguir de volta 	ironico
6.217607342429348e+17	Fala em humildade mais nunca foi humilde :) AimeuDeus  	ironico
7.329947253855027e+17	Tanto q eu andei pra procurar uma casa no meu orçamento, ai a gente aluga uma mais cara e bum! Começa a brotar casa por menos ainda.	ironico
6.873627326314414e+17	Grande coisa, Sartori economizou R$ 1 bi, isso que importa.   	ironico
8.725634583273595e+17	Petrobras anuncia reajuste de 6,7% no preço do gás de botijão .Veja mais detalhes no site.   Economia Notícias	nao-ironico
8.694935905899438e+17	OCDE: Ambiente e crescimento podem andar de mãos dadas?  Economia	nao-ironico
6.352553866862305e+17	Minuto 32, TL 1 - 0 TIP, pero NA > EU Ironía NALCS	ironico
6.107415187695043e+17	Esta aula de geometria está a ser mesmo fixe  ao mais alto nível.	ironico
8.66462591564034e+17	¡Trading Latam FX Noticias está disponible!  primariaspsoe economia	nao-ironico
8.720247081071862e+17	Saiu a nova edição do meu informativo diário! Que tal conferir?  economia rockstory	nao-ironico
7.660587979872256e+17	O Inafune cria um bom megaman a internet massacra, a Konami cria um DayZ de metal gear e nada? Qualé gente?  Cade o ódio gratuito? 	ironico
8.333983340186993e+17	Que bom ver os Super Dragões em força a apoiar a equipa de andebol  AndebolFCP	ironico
6.753845409578271e+17	: gente sin pareja dando consejos de pareja.	ironico
7.982583613556163e+17	Que meigo...  	ironico
6.215200659476726e+17	  batendo a sua porta.. 	ironico
7.61298976750592e+17	Eleições altamente democráticas. Ele foi legítimamente eleito.  	ironico
8.541410572605481e+17	Toda a gente tá certa, nunca ninguém tá errada mas mesmo assim o mundo tá como tá lt 	ironico
5.290855805427425e+17	domingo que vem vai estar mór galera daora aqui em casa (meus parentes) 	ironico
7.427475645089096e+17	Estudar é vida 	ironico
8.720869424307528e+17	PANAM POST: “Crisis rusa” de Donald Trump hunde al dólar estadounidense | Economía 	nao-ironico
5.6897475405460685e+17	Eu falou 3 idiomas Português  e Indireta	ironico
5.61689096800981e+17	Tenho cá uma sorte em vê lo todos os dias 	ironico
7.11888905038123e+17	. Tô vendo mais a cara do Sérgio Moro durante o dia que a da minha própria mulher. Ohhh vida. semnoção	ironico
5.6015747501472154e+17	: nooooo , como pudo pasar esto ,maldito pais corrupto!! ...    :)))	ironico
7.99023632362197e+17	Eu adoro a minha dt 	ironico
6.087516367612027e+17	A criatura ta se achando o criador , afinal ela sabe, ela é capaz , ela pode , é inteligente ,  , somos dependentes      de Deus 󾠔	ironico
7.20398940701651e+17	" Não é que saíram do sofá"", né? """	ironico
8.676318102007112e+17	Ironia o sarcasmo?zen incipit theincipit haiku follie folliecreative  	ironico
6.368831494028288e+17	Odeio gente q fica reclamando 	ironico
7.530347228470108e+17	Tudo machista camuflado.  	ironico
5.879553101716849e+17	Só não vou por que trabalho, estudo e treino!  	ironico
5.978246933962506e+17	época perfecta para vagear  ironía jejé	ironico
5.199804123122401e+17	 Avalie o meu vídeo. Se gostar, dê um curtir e compartilhe.  dicas likes compartilhadas 	ironico
7.94098669180031e+17	ah tá ! Até no mestrado eu os cito .	ironico
6.312578152361288e+17	Sou apenas eu que acho que Elton como atacante é um ótimo meia? 	ironico
8.017481338353418e+17	Vamos ficar tranquilos, o Temer vai vetar. kkk  	ironico
7.429408785080689e+17	Juntos podemos...Viñetas Humor Crítica Ironía 	ironico
8.721928524487516e+17	Como o mercado cria empregos, e como o estado os destróiEmprego Desemprego Trabalho Economia Brasil	nao-ironico
8.721523880854405e+17	Fazenda rejeita recursos do RJ, SP e MG para Receita Líquida Real - Economia Informação	nao-ironico
6.851351187055084e+17	Amoo chegar cedo nos lugares e ficar sozinha! 	ironico
8.120941231047311e+17	"Afinal, quem se importa com isso não é mesmo? Esses românticos defensores do patrimônio cultural menor"" são um porre não? """	ironico
6.072825964316918e+17	 faltou a 	ironico
7.704258275823165e+17	É bonito, mas eu tenho que explicar ironia. Tchau.  vidadesolteiro	ironico
7.92185544163885e+17	"Que isso, Antero! Isso só foi institucionalizado"" no Brasil há 13 anos. Não existia antes, não  """	ironico
5.3479358426515046e+17	 bah, mas será que vou ter que colocar ao lado  ?	ironico
5.334513642326139e+17	": Ações da Petrobras voltam a despencar  VamosBien """	ironico
6.416122313277522e+17	A galera culpa o governo pela crise, mas é culpa é dos vossos pais que não ficaram ricos e isto te obriga a trabalhar. 	ironico
6.626618711415849e+17	Cara, por pouco o Cunha não foi pro hospital!!!  	ironico
5.2039980435952026e+17	Ministério da Saúde verifica suspeita de ebola no Paraná.  Culpa da Dilma 	ironico
5.482930608543048e+17	TVD tem de tudo:: bruxo, vampiro, humano híbrido ,doppleganger gente morta voltando a vida menos gente escrevendo em diários! 	ironico
8.662235074951045e+17	Entenda como a taxa de juros é definida pelo Banco Central  economia	nao-ironico
8.700598432095724e+17	Entidades divergem sobre redução da Selic  economia	nao-ironico
7.101394448594289e+17	temos que problematizar as coisas que n concordamos. só as que n concordamos msm, as que concordamos foda-se estao corretas e ponto 	ironico
5.203431998614405e+17	 Avalie o meu vídeo. Se gostar, dê um curtir e compartilhe.   dicas likes compartilhadas 	ironico
8.337839619523871e+17	não aguento. agora parece que temos que colocar  tozoando.	ironico
6.802608933226865e+17	 Mera semelhança é pura coincidência  hermana FelizNavidad 	ironico
5.76751692491989e+17	  esqeci	ironico
8.288045177392947e+17	Claro que não foi golpe! Claro que o impeachment não era pra blindar esse povo da Lava Jato!  	ironico
6.452638794931896e+17	A professora e sempre a última a chegar kkk 	ironico
5.996584996358103e+17	 esqueceu do .vai ter gente achando que vc está falando sério.	ironico
8.3364865626803e+17	Que aula marvilhosa de licitações  	ironico
8.040775912589435e+17	Renan Calheiros, meu malvado favorito. 	ironico
5.768152226835005e+17	Será que o JN vai fazer reportagem sobre as contas de jornalistas no HSBC?  SwissLeaks GloboGolpista	ironico
7.515027987606077e+17	"Já repararam? A maioria das pessoas com opinião pra tudo"" na internet não sabe escrever. Há relação entre as 2 coisas, será? """	ironico
5.366601727821988e+17	Botafogo a um ponto da série B... É... prefiro ser goleado pelo galo!  vaiquecai	ironico
7.2254192920499e+17	 incrível como você é admirado... 	ironico
5.983964238440571e+17	"La BBC"" alabando a ""MSN"".Ironía. """	ironico
8.700225215879946e+17	Em mês histórico, Bolsa fecha em queda de 4% e JBS lidera perdas  via  INVESTIMENTO ECONOMIA	nao-ironico
5.203457997804831e+17	 Avalie o meu vídeo. Se gostar, dê um curtir e compartilhe.   dicas likes compartilhadas 	ironico
8.490903751889633e+17	Se a mulher é xingada pela homem ou descriminada todos se mordem e agora pq quando o nego é descriminado todos n se mordem tb? 	ironico
5.740046015543378e+17	 RT : Ex-cara pintada e ex-presidente se encontram na Lava-Jato. 	ironico
7.468221130556129e+17	esqueceu de colocar  né?!	ironico
6.399949751162593e+17	Pessoal... Ta rolando expointer... Nao vamos falar desses casos de violencia. 	ironico
7.185559904514294e+17	Não imaginava que o banco ficava até tarde aberto 	ironico
5.246243641224397e+17	sugiro colocar a hashtag  RT : Parabéns ao  por um dos melhores tweets da eleição	ironico
6.300111349642772e+17	Ai que absurdo mostrar essa gente na TV. Isso não é família. Família é constituída por um homem, uma mulher e filhos!  ÉdeCasa	ironico
8.064871864891433e+17	Como todos sabemos, só devemos cumprir ordens judiciais com as quais concordamos, não é? Como explicar a estrangeiros nossa terra? 	ironico
7.124145009897636e+17	 é tão difícil prender Renan, Cunha, Collor, Maluf e Lula, que é melhor fazer justiça e soltar todo mundo...  	ironico
7.94323604641108e+17	E o pior é que essa criatura é do tipo que vive postando indiretas para criticar os interesseiros da timeline... ?	ironico
8.663089104701358e+17	Conferência sobre “Investimento na Zona Franca da Madeira e Angola” em Espanha  economia	nao-ironico
8.269414673315553e+17	Playlist da academia como sempre show de bola. Pop dance anos 2000.  parabéns academia. 	ironico
8.39293781216211e+17	salazaristas a defender que foram censurados e a reclamar liberdade de expressão 	ironico
8.094030698385285e+17	Chama Maquiavel esse empresário 	ironico
7.793483007051735e+17	Plágio do plágio 	ironico
7.561961550803149e+17	Nando Moura falando que é triste ver pessoas adotando o extremismo kkkkkkkkkk algo errado não está certo	ironico
8.162520508121047e+17	posso fazer meus três pedidos?  	ironico
