Tweet index	Tweet text	Label
84	GET AHT A TAHN!|The Made in PGH Gift Guide https://t.co/ziTWyuzN6a via @getfitpgh	0
3578	@beezageeza I'm smarter than most people who lie to me. I have fun picking the holes in their stories.	0
21	@deputymartinski please do..i need the second hand embarrassment so desperatly on my phone #sarcasm	1
2480	Dead supportive family I've got. #not	1
1563	@bophiesurch SHE SHOWED YOU! #sarcasm	1
974	I feel faint after chasing a whippet and Lily, Libby, Gabby, Millie the cats who were playing chase in the garden #AintItFun #Not!! #notfun	1
1714	@lauraaball_ Prepare to get mucked #not #imissedu	1
2490	Blackpool today for an interview. #not the weather for the beach	0
1099	@ntsikimazwai should just relate to her water first AMEN	0
887	"I liked a @YouTube video from @jdfromny206 http://t.co/oeb8mtMIpj WWE 2K15 (PS4) My Career Mode Ep: #12: ""TRIPLE THREAT"" | WWE 2K15"	0
2451	Day 1. Ski school with instructor Patrick. Soon I'll be ready for the black slopes. #sarcasm... http://t.co/QWIKEB4iOE	1
2953	oh yeah, that was funny as hell too, @HondoLane @brownbearmike1 @billvanglahn @Dolphin__Man @SpringThunder @TimOwensby @RBRNetwork1	0
3227	@YahooNews the police turned it violent. (-_-) I so LOVE the truth in headlines!! (-_-) #sarcasm	1
738	@STN_Airport your busy staff #not standing about when people queue #joke http://t.co/IS904hBqnK	1
1454	Good thing y days not ruined.... #sarcasm	1
2484	Babysitting is what I like to do on a Saturday 😒 #not	1
3380	@hollis51 gerrymandering neither party will give up. It is not hard to be an informed voter.#Ferguson	0
907	@ViewfromGorgie |My Jambo buddy sees a more Scottish identity emerging for HMFC.|The John Wilson types can travel to Govan.|#Irony	1
2559	Lol boy i just wanted a fuck not a relationship #not trying to sound like a hoe.	1
2811	The funky taste of chocolate with the Chunky Monkey all just in a cup .||#Not George of the Jungle,Cup and a Lick	0
948	@MLS @ussoccer Awesome destination site. High population of 136k, super easy to get to, lots of great sites. Will do well there! #sarcasm.	1
3245	How in the world will I start my day once Kaitlyn gets tired of #Frozen?  #sarcasm #Idontwanttobuildasnowman #mommyproblems #mommylife	1
3801	"#nowplaying EaricPatten presents ""DJ Earic Patten's Elektrik Metro House Vibes Mix Sessions on Club ..."" at http://t.co/DUSMZ0kts4"	0
716	@HIM_88: AMAZING. I love this team. They scrap and always find a way! 15-6 <-- indeed. #dcRising	0
2537	@RichardCarter Thanks, that'll help loads #not	1
687	@mpolz_25 mostly LRS stores, just depends on who gets what. I'd say I tend to split between @CascadiaLIQ & @metroliquor_uni	0
3271	@afterglide definitely consult a tax professional on that one.	0
3230	Can hear the trainees watching a training DVD while I'm on my break. Sounds fun :p #sarcasm	1
3800	#notcias #eu #europ EUA statement on European Commissions EU Investment Plan http://t.co/MXJXW5LOqz	0
886	its not that so much as his lies and deceit, @TimOwensby @RBRNetwork1 @TheOldBreed1775 @real_smart_guy3 @DFW_AlertsCTC	0
918	IT'S DEFINITELY NOT FRIDAY. THE REASON IS: It's Tuesday~! Yesterday it was Monday so why should it be Friday. #Irony	1
3651	SAIC Design Directors on Trends and Advice to Students http://t.co/x176gUuhL0	0
2806	Watching the move 'Begin Again' and the verisimilitude is overpowering, it's like I'm back in the 90s music business again.  #irony	1
1266	stl.You Will Never Win Again RT @viggie_kopite: New Manager? New Striker? New Transfer Committee? (cont) http://t.co/vQkvIx4eNX	0
484	@2ANow #irony you were decrying a hate crime against a Bosnian man & now you're back to your same old game, inciting hate torwards Muslims.	1
2865	So @annabelluxford was on the pull on our spin today #not interested #oops http://t.co/qGuZhHTXA4	0
3312	glad to just find out we had a quiz due yesterday and I didn't even know thanks for the notification blackboard #not	1
278	@Redsaint76 I don't think. I know!	0
989	@madrabdgg MK1 Shadow Shift was so much fun. #not @feltomgon	1
2088	Are sororities upset that their sisters are making their organizations look bad or that the world sees how some of them act?#SororitySisters	0
1246	Ma thing #not http://t.co/YVekcrBemZ	1
572	@KelseyDPeterson @Get_Merked22 I can sign you in as my guest....	0
1436	🇫🇴🇱🇱🇴🇼 THIS:|#TSU website now worth $1.5 Million!||You get paid for posting!|http://t.co/OXybfwwWb6 http://t.co/3rW8P7GfW8	0
994	Saturday selfies miss you guys @ellakcx @taracasey13 jessica101xxx mark8 😘😘😘😘kiss each and one... http://t.co/9tG4rKuYNj	0
2167	@BBCScotWeather |Horrible day in Cambuslang! #not very Christmasy http://t.co/Vpni2l2CJZ	0
2163	Just a friendly reminder! #motto #advice #you #are #not #defined #by #your #past http://t.co/Wmpp8Iy3gW	0
586	suddenly w-wada #not http://t.co/lwdLPpuDSj	1
1350	@onejoey @hoppykristin least I could do for barging into your convo!	0
1008	Tonight's family bonding presents a dark quite house playing Marco Polo with a side of nerf guns #lovemyfam	0
675	I just love it when my knee clicks 😄 #not 😒	1
448	#mondaymorning pouring rain and i am singing 'the most wonderful time of the year' as i walk to the office #irony	1
2180	okay back to studying for math final	0
2868	What normal people see vs. what I see @HaleyDinkel http://t.co/1TY3hEMkW1	0
2068	#late night #shopping #bullringbirmingham #sunglasses really? Lol 😁 #sayyes she says xxx http://t.co/YsuyjqS8dr	0
3025	@nypost I should sue my parents #not	1
2394	@Quikr @Vh1Supersonic |Its @DILLONFRANCIS  bcoz he is so #Nasty and loves his #sarcasm ...||#GoSupersonicQuikr	0
1694	Thanks to #TeamIpswich ED for making the news crew and I so welcome this morning, as they always do. #BlackFriday filming #ItWasQuiet #Irony	1
3165	@LexiiRachelle: You were my cup of tea, but you were a total ass so I switched to coffee.✌️ 😂🙌	0
1248	@afneil @daily_politics @TheSunNewspaper Missed off the #irony hashtag?	0
1989	Why do I have to have a good game then a bad game and then a good game then a bad game again. 😑😡	0
295	http://t.co/TUqXSWNBuP In light of the #Murders of two NYPD Officers inspired by #IcantBreathe should... http://t.co/nMYE90O4in	0
1548	can the next person who wants to educate me on any point please be very bloody educates before they speak to me, getting bored now	0
2016	Small amount of lads with birds nests' for hair cuts #sarcasm #ha #3allover	1
589	@Rickmayhem @dearmothica accordng 2 lawyrs, evidence supported both sides, could hav supportd many differnt scenarios, warranting indictment	0
2133	because learning for the finals is fucking amazing. #not	1
3421	Sports rock so hard sometimes. #NOT	1
426	Had no sleep and have got school now #not happy😡	0
1055	@TheReal_HsK bruhh I just saw a license plate that had the letters FDB 😂	0
3187	i'm 55 and i've believed for most of my life that God only created 1 race @Dolphin__Man @HarryThetech76 @TimOwensby @TheOldBreed1775	0
557	#not feeling well	0
2469	@davebett87 long yeah. the director's cut will be longer! 😁 you need to see Penguins of Madagascar btw	0
3813	Two Broke Rednecks father/daughter riffing team who make fun of old educational films n more http://t.co/okfWzkWOmQ | http://t.co/7QG3iFJAyu	0
3392	@araancheta Yes ara i am not, and you know that. Hahaha 🙊 #Irony 😂	1
2584	THE WORLD'S BIGGEST ONLINE JOB Click and Get Started Now! http://t.co/f6PJOZUIJr	0
1194	At least I woke up feeling a lot better today.. #not	1
1720	@laurenfleskes hahaha such a 1% town	0
2591	It's super duper fun waking up and immediately shoveling your car out of your driveway for 20 minutes #not #fuckinsnow	1
3454	35 amazing followers in the last week and there will be more tomorrow. Growing with http://t.co/x5q91sZ8zk	0
3758	So far today: 1 ruined mug, I've cried twice, I've gotten 0 things on my To-Do List done and I'm 100% furious. #GoodStartToTheDay #Not	1
2351	@TheNewDeal @onetoo Damn socialist! #sarcasm	1
1286	@Quikr Alone Tonight cause its a personal song which helps me to imagine myself beyond another world. |#GoSupersonicQuikr|@aboveandbeyond	0
2385	@holly_b94 @lottiebaring can't wait to see ya both #not	1
2410	@Arlo2121 ugh... painful for sure. can't win em all I spose... but you shouldn't ever look like that.	0
3064	I refuse to be weak... #workout #motivation #fitfam http://t.co/rk4iq1eOU7	0
2091	A decent Christmas party for a change, and an added bonus of not missing the last train for a change!	0
1893	@TobiasHellquist wow, that is some fluent finnish #not	1
1592	Connacht Camogie champions 2014! 3 years in a row! Hon HRC! #MountbellewIsAHurlingStronghold #Not #HolyRosary4life #SeniorB 😄🙌🏆⚾	0
3379	One more week then back to Sudbury I go!❄️ @ Lake Nepahwin http://t.co/yHuJWuT8KQ	0
2166	When that bish defollows you #sarcasm #disney #belle #MoreFollowersPlease http://t.co/i549jbbPLK	1
2291	@simoneady @FrankDenneman @NimbleTechie @DuncanYB @vinf_net @simoneady - Dutch+Northern theres combo  not speaking yr mind #NOT	0
3089	@TheSunShowbiz @ScottishSun Love her. please publicise her more. #sarcasm	1
1138	Why is ISIS an acronym for words in English? #irony	1
2440	@TheLouieMiguel what a way to start the new year #not	1
3606	working on my birthday #yay #not #sucks	1
3625	"you do know the ""hands up, dont shoot"" thing has been proven FALSE right? @RBRNetwork1 @RedTaurus1"	0
1715	@deWaardSara You can afford stocks? Teachers make SO MUCH money it's crazy! #sarcasm	1
3166	'#Do #not #Fear #to #be #Eccentric #in #Opinion,  #for #Every #Opinion #now #Accepted #was #Once #Eccentric.' by Bertrand Russell	0
454	Damned if you do... http://t.co/iAJmWD7Yta #communication #truth #sarcasm via @TheM3Blog	0
914	Yet another out of a million doctor visits tomorrow...so.stoked. #not	1
2557	@vicenews halting heroine overdoses instantly? How will the music and film industry block that one wonders?	0
1200	@juskoniall funny joke there bae...#NOT	1
1275	I take blazing hot showers so I can get used to burning in the pits of hell. #ifitsreal #not	1
38	@HEELTeacher and what will that achieve? Seriously?To be fired.all the guys who had the balls to call them out are gone..	0
975	@EarthPix: Adorable little white tiger http://t.co/GmFru7GmiR	0
984	Sony Studio Bosses To Employees: Don't Worry, We'll Be Fine http://t.co/YVvoiiwxTu I know I'd feel better. #sarcasm http://t.co/usu8Tlmo25	1
3201	Greek salad and I are lovers. That is all.	0
1419	Looking forward to doing my 4 page essay tonight 😋 seems like fun #sarcasm	1
1561	Interesting stats. PO's are good! The bad apples ruin it for all.|http://t.co/bqIn0clXjc #tcot #Ferguson #EricGarner	0
40	Physical therapy at 8 am is just what I want to be doing with my Friday #not #iwanttosleep	1
1487	Oh how I love this #not http://t.co/UWqFZJdlkv	1
3567	Shameless' accounting firms make vast sums advising rich on how to rip off taxpayers - accounting chief|http://t.co/9BSDuJAKXb < #Irony	0
170	When you return in kind then so called friends label you as being unkind. :)	0
1356	@Heathmusic So...I should click on the link in your private message to see the nasty rumor going around about me? #sarcasm #boohackers	1
2283	@GoddardDonald @kroger Spoiled, rancid food AND guns in the aisles? Rats in @HarrisTeeter?Sounds great. #sarcasm #GroceriesNotGuns	1
3443	@rikkiblack69 @SirTomhunter @MarieMacklin @RoyalAwesome asked back to be models next month #not	1
2505	Sarcasm incoming: This weekend is going to be such a great time being grounded with nothing to do but homework, gunna have a blast! #NOT	1
2516	"@IBMcloud @MidmarketIBM What on earth does that mean ""Cloud vs Mobile""? It's Cloud-Mobile - or basically Client-Server 2.0"	0
1641	You know you love an author when you figure out how a book ends long before it does but can't wait to see how the author actually ends it	0
1291	Breaking up with your girl so you don't have to buy her any presents ||#lowbudget #smartmove #not #a #good #idea #butscheming doe	0
1381	My finger is so ducking attractive without my bandage tbh!!! #sarcasm	1
1937	Might go back to bed it's easier then making the effort @PatrickRowe123  #not #wrong 😂😭	0
580	@timdobbsphoto Because we need an excuse to pop it open! My dream is McDonalds and Grand Cru. #ChampagneExcuses	0
2034	@Crystal_SWI it must be a really bad game if a superb comedian like Philly Phil can't squeeze some humor out of it. #sarcasm	1
893	How to know when he really loves you. #tmi #imsorry #chickfila http://t.co/ghhfbkyW5V	0
781	480 W crawling at 7:30 am. Great start to Thursday. #CLEtraffic #cleveland #traffic	0
160	@MyzzCryz I liked the first one. Never cared enough to watch the sequel(s?). That said, I will only watch the #reboot because of #ChrisPratt	0
3	Hey there! Nice to see you Minnesota/ND Winter Weather #Not	1
3158	@a_RZuri16 yes mother as you wish#not	1
850	@HeyAmie @brad4word I have no idea why Brad would be in the doghouse...	0
2297	Gonna be the shittest Christmas ever without my mum.. Gonna get so drunk 🍹🍹🍹🍹🍹🍹	0
1597	America released the Cuban spies to get Cuba to release the American spy who caught those Cuban spies. #Irony	1
1780	Photo: Cheers! #vodka #mother #energy #drink #tipsy #on #one #drink #Cadbury #not #alcoholic #Friday... http://t.co/9nIao1XChp	1
1917	FOR SHAME .. THIRD TIME ... Pregnant Duchess wears designer dress for the THIRD time in New York http://t.co/hKXpFkKWZ0 via @Femail #sarcasm	1
1044	I'm going to Finnish all my homework and get caught up on everything over the break #not http://t.co/d1OyKPzWwU	1
1545	http://t.co/kmipajconx Dont mess with a #Ninja ! #KO http://t.co/4yT7wLCqZA	0
2327	@Vh1Supersonic @MAJORLAZER @Weojispeak #WatchOutForThis|Hold the line	0
54	loyalty vs. self protection loyalty vs. self protection loyalty vs. self protection loyalty vs. self protection	0
3694	I may need to reread the books but did we ever find out what Draco's Boggart was? @jk_rowling #HarryPotter #dracomalfoy	0
1915	67 is such a beauty 😒 #not #manitibaprobs	1
3469	#Irony is when someone has been quite vocal against liberals but at the same time supports @P_Musharraf :)	1
825	@FAOnews @AMISoutlook And why are these amazingly small opportunities to sustain life going into feeding animals which we then kill? #irony	1
3425	@MCF72 Duly noted ;p ;p ;p	0
1390	Can anyone tell iv been uploading items onto depop today lol #sarcasm #lotsofdepopuploaded	1
3137	love studying for anatomy 💓 #not	1
2391	@JackHeverin @JoelBateman23 @tay_smith103 @mattyprosser1 Was that head Mathers batting?|#powerful!!|#intimidating|#not	1
1608	@z_o_m_b_ii_e see http://t.co/OXybfwwWb6||#1000ADAY |#FOLLOWME |#FOLLOWNGAIN |#TEAMTOFOLLOW|#TEAMFOLLOWBACK ||RETWEET & GAIN FOLLOWERS.	0
1595	@NewAmerica @Heritage @Gundisalvus Remember when Pres. spoke of how great America is and how strong we the people are if we work together?	0
772	hula hoops, hot chocolate and law revision. my breaks in work are filled with glamour and fun. #not	1
1872	@RenuGill_x someone's on the defensive...if the shoe fits 🐸☕️	0
1086	..@Youtube : Keeping the big channels big, and the little channels irrelevant since 2014 . #GoodJob #NOT	1
2598	If a foreign power hit Japan's embassy in NYC with a missile, not really an attack on US. In that sense, I agree with you. @Daniel_1stLt	0
1326	@andyyoung2 @maneezafmcl @im_seo_Alan please reply to this gentleman on behalf of all of us here @Foodjob #jokles #irony #gotrealworktodo	0
1464	#Net #neutrality: #Cisco, #Intel, #IBM #warn #FCC #NOT #to #crack #down #on #ISPs: More than 60 #technology... http://t.co/qQJf62RZmz	0
807	Since when did train fare get so expensive?? Jesus! Might aswell of drove.... Shame I'm drinking #not	1
2346	@NotTheCubsWay @DrCubColclasure As a Red Sox follower, I can vouch for Gomes as a clubhouse leader. Such a fun teammate.	0
2859	@EmWatson: Thank you @ELLEUK for having me on the cover of the Feminism issue. My favourite magazine cover ever. LorraineELLE X #irony	1
2112	I love dating shows ! My favourite is Strictly come dancing, so good when it works out for them ! #sarcasm	1
2710	@petefrt gee, that's SO hard to believe. #sarcasm	1
3764	I love when my mornings start off like this. #not	1
2238	Guess its just me, brett and my mom this year. Gotta love my family! #not	1
964	@TODAYshow Joel Olstein, a man who hardly ever mentions Jesus in his sermons,  is going to talk about the meaning of Christmas?  #Irony	1
399	About to write my math final really excited #not #somethingrandom http://t.co/by8fVYYyZR	1
3593	Twitter can be so annoying	0
705	"While politicians are busy in scuffles #PakArmy is doing their job yet maligned #Irony ""@peaceful_h:Salute 2 PAKARMY http://t.co/XZje4FxCLf"""	1
432	That's always a great way to boost self-esteem #sarcasm	1
293	Always gonna be an uphill battle, sometimes I'm gonna have to lose.	0
3621	when you get friendzoned by someone you trying to friendzone...sigh#irony	1
146	@Sidra__PTI you may also see flags of ISIS with him #Irony is this govt and ch nisar don't admit :'(	1
2037	What am i doing with my life	0
2680	I love how I'm completely wide awake #sarcasm	1
1166	With no forwards. #confused #not sure	0
2054	@DSzymborski @Swydan Paul believes Rubby, Webster, Kelly, etc. are bad players based on '15 projections. I believe in their upside.	0
2919	@IAmGiantArmy #me and #change were not friends I still need #time	0
340	@AntoniaZ @MontgomerySue @torontoist Awesome! And well deserved.	0
2706	Cheap and expensive #irony http://t.co/jbZtYeu7AV	1
266	Found out the reason that weekend closer makes my life miserable is because I'm atheist. #hypocrite #atheistproblems #serverproblems	0
3176	Listen to Paranard #not #my mix by polosweets #np on #SoundCloud https://t.co/pm9WKrWqZo	0
1775	@Official_NFFC #spinless#gutless #not acceptable	0
272	Ahh gotta love those December electric bills. #Not	1
697	Heaven help the fool who did her wrong	0
3798	Girls with British accents.. 👌 On point.	0
245	I'm glad Andy can tweet all day but not text me back.  #loved #sarcasm	1
3598	I'll watch #TakeMeOut like the rest of the country... Hope there's an adorable girl who is ditsy Hahahaha #sarcasm #zzzz	1
477	Loving life. #sarcasm	1
2036	LOL..It was an RSS agenda modi bribed UN officals to make yoga day international.. #sarcasm #secularindia #AntiConversionLaw #hypocrites	1
3253	Going to watch a movie about murder. Merry christmas ;) #sarcasm	1
2552	"@mike_coogan Sky News says ""he died"" like as if he dropped dead in hospital lol - real honest reporting #sarcasm"	1
814	@ErrolNazareth @SEvangeline @ShakuraSaida That is fine company!	0
1918	@scholey89 Nah, I don't think he says 'f*ck' enough on that album! #not #angryman #oldschool	1
3231	Yet another angry #Bluehand moron blocks me after just one tweet :-p https://t.co/sdK34lzWrd #Irony	1
3770	@megynkelly have fun at that...#sarcasm	1
1808	*gasp* The girls are at a rehearsal studio today? You don't say... Hmmm wonder what on earth for? 🐸☕️ #sarcasm #MTVStars Little Mix	1
2753	http://t.co/Y3Dn0FIlw5 #WOW #CRAZYkids http://t.co/7TfL9AteCu can fix this. #OutofControlKids #DrPhi... http://t.co/3DaLk6wpzk	0
251	@loveeallyy I literally do not know	0
546	i would tell ya, but you just wouldn't understand...💘	0
739	#Dallas #traffic I sure missed you! #not @ Downtown Dallas Traffic http://t.co/ryHS7wiLb7	1
311	Oh sprints I love you #not http://t.co/sEW8Im7i0u	1
1132	I swear . I can #not stand little fucking girl. I want to punch her in the fucking face . Bitch needs to go home for real .	0
1450	Stop trying to make me post my location, twitter. I don't want to post my location. Stop.	0
3714	@LondonBum WTF!!!! Was that 😂😂😂 #GangstaWankstaYard #Not	0
16	crushes are great until you realize they'll never be interested in you.|#sarcasm :p	1
3729	There's a million trillion things I'd rather rather do profound lyrics big Sean. PROFOUND. #sarcasm #worstsongever	1
2673	#Irony: Historians collecting correct facts about wrong abuse. #Correct=#Wrong #FactAboutAbuse	1
3078	So fucking excited to be the 5th wheel for another New Year's Eve!!!! Can't blame anybody but myself for being super picky re: men #sarcasm	1
364	@THEHermanCain Racism is pooled in liberal Democrats. Democrats must foment racism and division to maintain control. Divide and conquer.	0
183	OH and now the District line has major signal failures and delays FANTASTIC!!! #sarcasm	1
1195	Maybe Miss World will succeed where all her predecessors have failed in obtaining World Peace? #Sarcasm #MissWorld2014	1
3347	@Bungie @DestinyTheGame thanks for plan c two weeks in a row! Getting rid of exotic engrams is also an amazing move! #sarcasm	1
1122	Don't you just love when you say hi to someone in the hallway and they completely ignore you? Yeah, I love that too. 😒👊 #not	1
3716	So happy i havent gone to bed yet #not	1
1183	@bombguy95: If You Re A Chelsea Fan. Its natural To Be Sentimental.. If You re An Arsenal Fan.. Its Natural To Be Stupid||Spelling? #Irony	1
3652	@JustinRoehr Oh but Bradford is awful! #sarcasm	1
615	They bombarded out country #irony #immigration @BBCr4today	1
1467	Working super early on a Friday, when your will is weakest, is a pure treat. #not #tired #stormageddon #ArrowMidSeasonFinale	1
402	I have to say that Misty with Johnny Mathis is one of my favourites http://t.co/hBQIl5KmQe	0
935	@ChancelleM have you heard back yet?!	0
2519	@RaysBaseball Thank you for staying Tom!	0
2511	A very powerful statement by Rob Hustle on a growing crisis. #ICantBreathe https://t.co/AcKP9A6C57	0
727	Makes perfect sense to get mad about something that happen 4+ years ago. #not	1
827	It is so rewarding to work in a place where the teachers and students have been reduced to nothing but numbers and test scores.  #sarcasm	1
1522	@espn @ESPNCFB @SEC @CollegeGameDay with their SEC bias right now: http://t.co/Fdthuhjgsx	0
137	@HarrietBaldwin @OkieVision I guess that means MSM will dig something up to smear Barkley now.#Ferguson	0
629	World's greatest wars can be won with mind. Invincible is the one going on within mind. #lifequotes #irony #copycatsays	1
335	Absolutely love waking up to snow #not	1
391	@nfullers98 I liked .. Don't regret anything that made you smile... Ha ha	0
2928	Come on #OrionLaunch - it's 1am in Australia. Us down-under #geeks need *some* sleep	0
1821	What I learned today??? You can choose to live a fearless life. #iam #fearfree #not #fearfull	0
3442	thts impoxible koz the late kajwangs brother is stil alive and kan occupy the seat but#not raila	0
711	Alright who was dreaming about me last night because I could not for the life of me fall asleep http://t.co/AqyWHaBsjA	0
1040	My favorite dreams are the ones where you wake up covered in tears. #not	1
3085	Can I get an AMEN??! http://t.co/HQJ0hQLRrj	0
3307	"@heidimoore @DonnaAlward @jennabb I'm trying to decide if that cover says ""lonely widower' or not. #not"	1
1562	@JRBloomfield That's a much nicer idea, actually.	0
3520	love being able to be comfortable in my own room😃👍 #sarcasm	1
3209	#BBC #News -- #China -- #Shanghai #crush: #Xi #Jinping #orders #new #year #investigation. http://t.co/wD1X4FC4Y1	0
1113	There's a reason I don't tell my parents anything, cause I always get THE most positive responses #sarcasm	1
1224	Gotta love the sound of rain beating against the window on Christmas Day.. #not #whereswinter	1
3370	I swear the biggest tools are those who wear a belt even though they're wearing suspenders. Pick one or the other, can't do both	0
1509	@gayingmorality tis the season for unwanted gifts!	0
1754	Chillax Bitches. 😝 why is my face so squished. #fireball http://t.co/2J6NiWuIPJ	0
3428	The First NSFW Look At Jessica Cameron's MANIA via @ScareTissueCom http://t.co/eqLnC1ItPK @ManiaTheMovie @JessicaCameron_	0
339	@amandakaschube Like I need to be reminded of BP Cup competition dates! #sarcasm	1
216	My fingers smell like lavashak :)	0
1342	http://t.co/juRDWnOQ8z #Not so Ugly Christmas Sweater Women's Sz M http://t.co/rcXS7QXZkw	0
3203	On page 169 of 251 of Harry Potter and the Chamber of Secrets, by J.K. Rowling http://t.co/y5UJWrGZAM	0
3586	Shout outs to the guy who took a shower in 1 Million before heading out. The WHOLE BUS thanks you #Sarcasm	1
2468	#Minivan #Mom #Ebony #Wilkerson #Not #Guilty #By #Reason #of #Insanity: #Judge: A Florida judge ruled Friday that... http://t.co/J5bLfeJXft	0
2373	Same #Soundcloud dl: http://t.co/2I8CRNHDUh Follow> @LexiNRealLife #ATL #ConsciousMusic http://t.co/P6pzAjr2Vm	0
2574	25 Historical Images That Normalize #Breastfeeding http://t.co/6DiheIcMx0 via @buzzfeeders. We're so more tolerant now...#sarcasm	1
2326	stomach flu once again...what a surprise. #not 😒😷	1
102	A day where #Sarcasm ruled @twitter, I got followed by @Sarcasmia. Wht a #Sarcastic day!! Lollllll.	1
2947	Happened in my culture competency class...I couldn't continue to argue with ignorance #irony <- my face in class http://t.co/IAjhIxSObb	0
172	That was the cutest thing ever 😍😘	0
108	@jepischke @djdurkin The Bears are probably the worst franchise in football at the moment.	0
2671	Now i officially look single. Ha the #irony	1
3815	I would have made a much more convincing Bella Swan.	0
2796	And the round ligament pain returns. Yay #not #PregnancyProblems	1
2544	@WillMcHoebag Warwick Davis is more than twice the man Tony Blair is #Irony	1
2425	Better than yourself should be the score. Not better than other ones .	0
2586	"Being publicly called a ""heartless arsehole"" for going about my day as usual. #irony"	1
2551	Oh how I missed middle school drama :~) #not	1
2860	A #Sagittarius will always chase what they want until they get it..|#keepgoing http://t.co/7vV4kwchRj	0
2966	@KevDGrussing Makes me so proud to be an American #sarcasm	1
3282	@jenditchburn because it's much more important to unilaterally remove restrictions on oil and gas sector. #sarcasm	1
1041	Had an insomnia cookie and now I can't sleep #irony	1
2657	so proud of my artwork 💖😇 #proud #sarcasm http://t.co/knDye8Ayoa	1
2124	@CameronJohnso23 so pissed at 2K rn..	0
1525	@veebex haha cannot wait for monday #sarcasm at it's best.. cheers	1
3264	I've completed Day 3 of the 30 Day Ab Challenge workout. Join me and download the app at http://t.co/hHAo6MR8v3.	0
2252	@garciasn @BringMeTheNews aren't most legislators' list of legislative accomplisments the past 8 years short?	0
482	"Where you our #ShamiWitness now? #sarcasm |""@Dannymakkisyria: The gunman is also said to be monitoring social media activity #sydneysiege"""	1
3193	Today is a fabulous day #Not #Work #Ugggh	1
2817	I just want to eat pizza and be with my friends for the rest of my life	0
1766	pt3..for his family to follow, and they can talk at home. All this talk about new owners and destabilising pf the club could #mot #lufc	0
3117	@DeformedCircus I try to imagine. it's confusing.	0
3238	@TorontoPost of course not! Carding? What carding?	0
2631	danniella westbrook went to a food bank she should have gone to Iceland, oh yeah she fucked that up too #sarcasm  #freedomofspeech	1
2600	Yeah, because that's what's most important. #Sarcasm. The man really is a prized prat. https://t.co/pVUi0cgGYK	1
406	Went neck deep in a swamp today so that was fun #not #chilly	1
758	@ArranArmitage because I find people with different ideas and ways of life interesting.	0
2491	@ManUtdstholder @hunts9 You're #not familiar with Matt Bubsy, #then.	0
98	@MaggieWinter21 your last retweet though #irony	1
1334	Yeah so I'm on a diet🍕 #not http://t.co/RfgZvzuBC5	1
3040	girls put so much effort in dressing nice for school..I'm over here in my oversized sweats and vans #maybetomorrow #not	1
3538	but the USA HIPPA laws prohibit the Psychiatrist from releasing that info @serpentina66 @MetroNewsCanada	0
2504	@maggsonmedia #eskom yup, service delivery is impeccable #sarcasm. diesel supply or cash flow problems? Ineptitude	1
2062	Next day makeup just looks so hawt 💋 #NOT	1
2758	Currently writing about how I plan to stop procrastinating after leaving the paper untouched all day #irony	1
149	http://t.co/nKXYmio8V6 #AnalScreen #Exotic Exotic brunette gets her little tight butt nailed right on the office desk	0
29	I was doing great with this summary of my year until I got to June 27th, and the weekend of @Hartswormx3 's birthday. #rivertrip #groupchat	0
3516	I love waking up out of a dead sleep to two firetrucks blaring past my window #not 😴🚒🚑	1
2507	Glad to know my friends are supportive #sarcasm	1
693	@TMcCarthy34 Can you come shovel my driveway? You owe me for helping you become the man you are today. #givingback	0
1387	Yay its fucking Monday life is so perfect and magical I love everything #not	1
1849	11:11 - say something stupid. ||Oh... You beat me to it.	0
2635	#UKPLUS= Consists of Free Lebara2Lebara 3000MINs and 3000SMS#NOT UNLIMITED. #NO UNLIMITED SMS TO OTHER NETWORK Only consists of 1000SMS	0
1600	"#Daesh,#Taliban all need to become part of 'The religion of ""PIECES""|My heart goes out to all the of the victims of #PeshawarAttack"	0
702	yet another rainy goshen concert night☔🎻 #surprised #NOT	1
1712	@MikeLoBurgio @BarackObama protecting the namesake of a #PalinSpawn   #IRONY	1
455	I should get out of bed now lol	0
2044	@ITVDean if aguero is out for a long time, city could buy bony in January!	0
2661	Let's just hope Nene isn't too hurt. Day to day instead of week to week, please. #praying #basketballgods	0
2319	Days when you just want everyone to leave you alone #not #in #a #good #mood #noHunting	0
610	"The #irony of #American #protesters calling for an end to #RacialProfiling while holding signs referencing "" #BlackPeople "" | #ICantBreathe"	1
168	@SincerelyTumblr: One day I want to travel with my bestfriend 🌏✈️ http://t.co/AXD3Ax5qC1 DONE DID TRAVELED DA WORLD!! @Bethanycsmithh ❤️	0
731	http://t.co/dPkkL6CjP5 #Landlord collects #Rent from #HoneyBees in #BeeHive ... #Bee #Honey #ItalianBees http://t.co/zpdngFWtJh	0
3439	@bigcatmpls not hating. me and @Palmster27 were just awesome.	0
3426	Great way to start of the day #not	1
2526	@jcpetit4 dusty as usual🔌 #redbucket http://t.co/U8llvttn59	0
1623	Stuck behind someone who can't do the speed limit #lateforwork #fuck #happymonday #not	1
588	A romantic candlelit dinner for two would cost less if you switched the lights on - #irony ESKOM pic from the 1990's http://t.co/cxnIdmB3qn	1
1402	The winner goes to this stocking! They bribed me. ;) http://t.co/JagIuUrxe7	0
1704	Oh god I just so happens that i love really LOVE slow internet #slowinternet #sarcasm	1
